path	relative_path	size_bytes	suffix	header_status	delimiter	header_field_count	header_fields	data_rows_read
/home/lvfang/ESMC_halophile/__pycache__/ncbi_taxonomy_resolver.cpython-312.pyc	__pycache__/ncbi_taxonomy_resolver.cpython-312.pyc	30578	.pyc	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/audit_deepsaltpro_vs_esmc_fastas.py	audit_deepsaltpro_vs_esmc_fastas.py	5957	.py	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/benchmarks/fair_v1/benchmark_manifest.tsv	benchmarks/fair_v1/benchmark_manifest.tsv	6919459	.tsv	HEADER_ONLY_OK	TAB	15	clean_id | original_id | source_file | split | label | length | sequence_hash | cluster_id | sequence | sequence_length | source_row | benchmark_id | benchmark_label | benchmark_split | benchmark_cluster_id	0
/home/lvfang/ESMC_halophile/benchmarks/fair_v1/Data/train_N.fasta	benchmarks/fair_v1/Data/train_N.fasta	2055579	.fasta	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/benchmarks/fair_v1/Data/train_P.fasta	benchmarks/fair_v1/Data/train_P.fasta	2515754	.fasta	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/benchmarks/fair_v1/train_model_order.tsv	benchmarks/fair_v1/train_model_order.tsv	825064	.tsv	HEADER_ONLY_OK	TAB	7	model_row | clean_id | label | split | cluster_id | sequence_length | source_row	0
/home/lvfang/ESMC_halophile/data/embeddings/esmc600m_all/rows.tsv	data/embeddings/esmc600m_all/rows.tsv	985454	.tsv	HEADER_ONLY_OK	TAB	9	embedding_row | clean_id | original_id | split | label | cluster_id | sequence_length | completed | number_of_windows	0
/home/lvfang/ESMC_halophile/data/embeddings/esmc600m_canonical_b1/rows.tsv	data/embeddings/esmc600m_canonical_b1/rows.tsv	985454	.tsv	HEADER_ONLY_OK	TAB	9	embedding_row | clean_id | original_id | split | label | cluster_id | sequence_length | completed | number_of_windows	0
/home/lvfang/ESMC_halophile/data/embeddings/esmc600m_layers/rows.tsv	data/embeddings/esmc600m_layers/rows.tsv	972790	.tsv	HEADER_ONLY_OK	TAB	9	clean_id | original_id | split | label | cluster_id | embedding_row | sequence_length | number_of_windows | completed	0
/home/lvfang/ESMC_halophile/data/embeddings/esmc600m_layers_smoke/rows.tsv	data/embeddings/esmc600m_layers_smoke/rows.tsv	1581	.tsv	HEADER_ONLY_OK	TAB	9	clean_id | original_id | split | label | cluster_id | embedding_row | sequence_length | number_of_windows | completed	0
/home/lvfang/ESMC_halophile/data/embeddings/esmc600m_test10/rows.tsv	data/embeddings/esmc600m_test10/rows.tsv	845	.tsv	HEADER_ONLY_OK	TAB	9	embedding_row | clean_id | original_id | split | label | cluster_id | sequence_length | completed | number_of_windows	0
/home/lvfang/ESMC_halophile/data/embeddings/esmc600m_test100/rows.tsv	data/embeddings/esmc600m_test100/rows.tsv	7611	.tsv	HEADER_ONLY_OK	TAB	9	embedding_row | clean_id | original_id | split | label | cluster_id | sequence_length | completed | number_of_windows	0
/home/lvfang/ESMC_halophile/data/external_v1/experimental_candidates/hpclas6_primary_evidence_audit.tsv	data/external_v1/experimental_candidates/hpclas6_primary_evidence_audit.tsv	2255	.tsv	HEADER_ONLY_OK	TAB	13	candidate_id | resolved_pdb | protein_name | primary_reference | doi | evidence_target | provisional_status | evidence_grade | evidence_quote | evidence_location | final_external_label | final_inclusion | notes	0
/home/lvfang/ESMC_halophile/data/external_v1/experimental_candidates/hpclas6_strict_independent_candidates.tsv	data/external_v1/experimental_candidates/hpclas6_strict_independent_candidates.tsv	4312	.tsv	HEADER_ONLY_OK	TAB	26	candidate_id | pdb_as_reported | resolved_pdb | resolution_status | resolution_reason | protein_name_seed | organism_seed | salt_description | hpclas_predicted_type | hpclas_reference | evidence_status | rcsb_header | sequence | length | n_unknown_X | closest_development_id | max_identity_to_development | closest_qcov | closest_tcov | closest_evalue | exact_overlap | exact_dev_matches | qualifying_mmseqs_hit | lt30_identity | strict_independent | independence_status	0
/home/lvfang/ESMC_halophile/data/external_v1/experimental_candidates/hpclas_table4_rcsb_inventory.tsv	data/external_v1/experimental_candidates/hpclas_table4_rcsb_inventory.tsv	8268	.tsv	HEADER_ONLY_OK	TAB	10	candidate_id | pdb_id | protein_name_seed | organism_seed | record_index | header | sequence | length | n_unknown_X | source_url	0
/home/lvfang/ESMC_halophile/data/external_v1/experimental_candidates/hpclas_table4_resolved_inventory.tsv	data/external_v1/experimental_candidates/hpclas_table4_resolved_inventory.tsv	8544	.tsv	HEADER_ONLY_OK	TAB	15	candidate_id | pdb_as_reported | resolved_pdb | resolution_status | resolution_reason | protein_name_seed | organism_seed | salt_description | hpclas_predicted_type | hpclas_reference | evidence_status | rcsb_header | sequence | length | n_unknown_X	0
/home/lvfang/ESMC_halophile/data/external_v1/published_matched_pairs/development_reference/benchmark_reference_metadata.tsv	data/external_v1/published_matched_pairs/development_reference/benchmark_reference_metadata.tsv	4946737	.tsv	HEADER_ONLY_OK	TAB	5	clean_id | sequence | label | split | cluster_id	0
/home/lvfang/ESMC_halophile/data/external_v1/published_matched_pairs/rcsb_entity_inventory.tsv	data/external_v1/published_matched_pairs/rcsb_entity_inventory.tsv	9823	.tsv	HEADER_ONLY_OK	TAB	6	pdb_id | record_index | header | sequence | length | n_unknown_X	0
/home/lvfang/ESMC_halophile/data/external_v1/published_matched_pairs/rcsb_entity_inventory_resolved.tsv	data/external_v1/published_matched_pairs/rcsb_entity_inventory_resolved.tsv	11618	.tsv	HEADER_ONLY_OK	TAB	9	pdb_id | record_index | header | sequence | length | n_unknown_X | original_pdb_id | fetched_pdb_id | resolution_note	0
/home/lvfang/ESMC_halophile/data/external_v1/published_matched_pairs/siglioccolo30_resolved_manifest.tsv	data/external_v1/published_matched_pairs/siglioccolo30_resolved_manifest.tsv	13922	.tsv	HEADER_ONLY_OK	TAB	14	challenge_id | pair_id | role | label | strategy | primary_haloclass8 | protein_name | expected_organism | original_pdb_id | fetched_pdb_id | sequence | length | rcsb_header | resolution_note	0
/home/lvfang/ESMC_halophile/data/model_ready/original_split/hpclas_clean_manifest.tsv	data/model_ready/original_split/hpclas_clean_manifest.tsv	5904445	.tsv	HEADER_ONLY_OK	TAB	8	clean_id | original_id | source_file | split | label | length | sequence_hash | sequence	0
/home/lvfang/ESMC_halophile/data/model_ready/original_split/train_N.clean.fasta	data/model_ready/original_split/train_N.clean.fasta	2404369	.fasta	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/data/model_ready/original_split/train_P.clean.fasta	data/model_ready/original_split/train_P.clean.fasta	2966306	.fasta	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/data/model_ready/strict_mmseqs50/strict_manifest.tsv	data/model_ready/strict_mmseqs50/strict_manifest.tsv	6158891	.tsv	HEADER_ONLY_OK	TAB	9	clean_id | original_id | source_file | split | label | length | sequence_hash | cluster_id | sequence	0
/home/lvfang/ESMC_halophile/data/model_ready/strict_mmseqs50/train_N.strict.fasta	data/model_ready/strict_mmseqs50/train_N.strict.fasta	2540248	.fasta	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/data/model_ready/strict_mmseqs50/train_P.strict.fasta	data/model_ready/strict_mmseqs50/train_P.strict.fasta	3182427	.fasta	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/data/processed/train_N.clean.fasta	data/processed/train_N.clean.fasta	2297805	.fasta	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/data/processed/train_P.clean.fasta	data/processed/train_P.clean.fasta	2841009	.fasta	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/data/raw/train_N.fasta	data/raw/train_N.fasta	2307707	.fasta	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/data/raw/train_P.fasta	data/raw/train_P.fasta	2910819	.fasta	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/data/sae/residue_sample_1m/completed_proteins.npy	data/sae/residue_sample_1m/completed_proteins.npy	12591	.npy	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/data/sae/residue_sample_1m_split/residue_split_assignments.tsv	data/sae/residue_sample_1m_split/residue_split_assignments.tsv	95526044	.tsv	HEADER_ONLY_OK	TAB	12	sample_row | manifest_index | clean_id | original_id | label | cluster_id | sequence_length | residue_index_0based | residue_position_1based | amino_acid | guaranteed | sae_split	0
/home/lvfang/ESMC_halophile/data/sae/residue_sample_1m_split/split_summary.json	data/sae/residue_sample_1m_split/split_summary.json	682	.json	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/data/sae/residue_sample_1m_split/train_indices.npy	data/sae/residue_sample_1m_split/train_indices.npy	7200056	.npy	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/data/sae/residue_sample_smoke/completed_proteins.npy	data/sae/residue_sample_smoke/completed_proteins.npy	168	.npy	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/data/sae/test_all_residues/completed_proteins.npy	data/sae/test_all_residues/completed_proteins.npy	328	.npy	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/data/sae/test_all_residues/residue_metadata.tsv	data/sae/test_all_residues/residue_metadata.tsv	4348237	.tsv	HEADER_ONLY_OK	TAB	11	sample_row | manifest_index | clean_id | original_id | split | label | cluster_id | sequence_length | residue_index_0based | residue_position_1based | amino_acid	0
/home/lvfang/ESMC_halophile/data/sensitivity/conflict_free/removed_train_sequences.tsv	data/sensitivity/conflict_free/removed_train_sequences.tsv	127628	.tsv	HEADER_ONLY_OK	TAB	9	clean_id | original_id | source_file | split | label | length | sequence_hash | cluster_id | sequence	0
/home/lvfang/ESMC_halophile/data/sensitivity/conflict_free/rows_conflict_free.tsv	data/sensitivity/conflict_free/rows_conflict_free.tsv	1014831	.tsv	HEADER_ONLY_OK	TAB	10	embedding_row | clean_id | original_id | split | label | cluster_id | sequence_length | completed | number_of_windows | embedding_row_original	0
/home/lvfang/ESMC_halophile/data/sensitivity/conflict_free/strict_manifest_conflict_free.tsv	data/sensitivity/conflict_free/strict_manifest_conflict_free.tsv	6018685	.tsv	HEADER_ONLY_OK	TAB	9	clean_id | original_id | source_file | split | label | length | sequence_hash | cluster_id | sequence	0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/multiseed_endpoints/official/seed0/training.log	deepsaltpro_paper_reproduction/multiseed_endpoints/official/seed0/training.log	7102	.log	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/multiseed_endpoints/official/seed1/training.log	deepsaltpro_paper_reproduction/multiseed_endpoints/official/seed1/training.log	6590	.log	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/multiseed_endpoints/official/seed3/training.log	deepsaltpro_paper_reproduction/multiseed_endpoints/official/seed3/training.log	7120	.log	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/multiseed_endpoints/official/seed4/training.log	deepsaltpro_paper_reproduction/multiseed_endpoints/official/seed4/training.log	6832	.log	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/multiseed_endpoints/strict/seed0/training.log	deepsaltpro_paper_reproduction/multiseed_endpoints/strict/seed0/training.log	7057	.log	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/multiseed_endpoints/strict/seed1/training.log	deepsaltpro_paper_reproduction/multiseed_endpoints/strict/seed1/training.log	6655	.log	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/multiseed_endpoints/strict/seed3/training.log	deepsaltpro_paper_reproduction/multiseed_endpoints/strict/seed3/training.log	6935	.log	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/multiseed_endpoints/strict/seed4/training.log	deepsaltpro_paper_reproduction/multiseed_endpoints/strict/seed4/training.log	6939	.log	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/original_split_subset_paper_pipeline/input_features/train_ankh_n.pt	deepsaltpro_paper_reproduction/original_split_subset_paper_pipeline/input_features/train_ankh_n.pt	31391308	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/original_split_subset_paper_pipeline/input_features/train_ankh_p.pt	deepsaltpro_paper_reproduction/original_split_subset_paper_pipeline/input_features/train_ankh_p.pt	45540940	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/original_split_subset_paper_pipeline/input_features/train_esm2_n.pt	deepsaltpro_paper_reproduction/original_split_subset_paper_pipeline/input_features/train_esm2_n.pt	52317772	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/original_split_subset_paper_pipeline/input_features/train_esm2_p.pt	deepsaltpro_paper_reproduction/original_split_subset_paper_pipeline/input_features/train_esm2_p.pt	75900492	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/original_split_subset_paper_pipeline/training.log	deepsaltpro_paper_reproduction/original_split_subset_paper_pipeline/training.log	6790	.log	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/processed_subset_paper_pipeline/input_features/train_ankh_n.pt	deepsaltpro_paper_reproduction/processed_subset_paper_pipeline/input_features/train_ankh_n.pt	31403596	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/processed_subset_paper_pipeline/input_features/train_ankh_p.pt	deepsaltpro_paper_reproduction/processed_subset_paper_pipeline/input_features/train_ankh_p.pt	45553228	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/processed_subset_paper_pipeline/input_features/train_esm2_n.pt	deepsaltpro_paper_reproduction/processed_subset_paper_pipeline/input_features/train_esm2_n.pt	52338252	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/processed_subset_paper_pipeline/input_features/train_esm2_p.pt	deepsaltpro_paper_reproduction/processed_subset_paper_pipeline/input_features/train_esm2_p.pt	75920972	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/processed_subset_paper_pipeline/training.log	deepsaltpro_paper_reproduction/processed_subset_paper_pipeline/training.log	6924	.log	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/seed2_official_features/input_features/train_ankh_n.pt	deepsaltpro_paper_reproduction/seed2_official_features/input_features/train_ankh_n.pt	31409348	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/seed2_official_features/input_features/train_ankh_p.pt	deepsaltpro_paper_reproduction/seed2_official_features/input_features/train_ankh_p.pt	45847748	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/seed2_official_features/input_features/train_esm2_n.pt	deepsaltpro_paper_reproduction/seed2_official_features/input_features/train_esm2_n.pt	52347657	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/seed2_official_features/input_features/train_esm2_p.pt	deepsaltpro_paper_reproduction/seed2_official_features/input_features/train_esm2_p.pt	76411657	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/seed2_official_features/training.log	deepsaltpro_paper_reproduction/seed2_official_features/training.log	7299	.log	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/seed2_repeat/input_features/train_ankh_n.pt	deepsaltpro_paper_reproduction/seed2_repeat/input_features/train_ankh_n.pt	31409348	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/seed2_repeat/input_features/train_ankh_p.pt	deepsaltpro_paper_reproduction/seed2_repeat/input_features/train_ankh_p.pt	45847748	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/seed2_repeat/input_features/train_esm2_n.pt	deepsaltpro_paper_reproduction/seed2_repeat/input_features/train_esm2_n.pt	52347657	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/seed2_repeat/input_features/train_esm2_p.pt	deepsaltpro_paper_reproduction/seed2_repeat/input_features/train_esm2_p.pt	76411657	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/seed2_repeat/training.log	deepsaltpro_paper_reproduction/seed2_repeat/training.log	7233	.log	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/strict_subset_paper_pipeline/input_features/train_ankh_n.pt	deepsaltpro_paper_reproduction/strict_subset_paper_pipeline/input_features/train_ankh_n.pt	31127116	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/strict_subset_paper_pipeline/input_features/train_ankh_p.pt	deepsaltpro_paper_reproduction/strict_subset_paper_pipeline/input_features/train_ankh_p.pt	45448780	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/strict_subset_paper_pipeline/input_features/train_esm2_n.pt	deepsaltpro_paper_reproduction/strict_subset_paper_pipeline/input_features/train_esm2_n.pt	51877452	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/strict_subset_paper_pipeline/input_features/train_esm2_p.pt	deepsaltpro_paper_reproduction/strict_subset_paper_pipeline/input_features/train_esm2_p.pt	75746892	.pt	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deepsaltpro_paper_reproduction/strict_subset_paper_pipeline/training.log	deepsaltpro_paper_reproduction/strict_subset_paper_pipeline/training.log	6876	.log	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/DeepSaltPro_reproduction_multiseed_audit_20260716.sha256	DeepSaltPro_reproduction_multiseed_audit_20260716.sha256	123	.sha256	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/DeepSaltPro_reproduction_multiseed_audit_20260716.tar.gz	DeepSaltPro_reproduction_multiseed_audit_20260716.tar.gz	1200949569	.gz	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/.gitattributes.metadata	deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/.gitattributes.metadata	101	.metadata	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/config.json.metadata	deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/config.json.metadata	101	.metadata	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/images/contact_pal.png.metadata	deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/images/contact_pal.png.metadata	100	.metadata	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/model.safetensors.metadata	deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/model.safetensors.metadata	124	.metadata	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/README.md.metadata	deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/README.md.metadata	101	.metadata	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/special_tokens_map.json.metadata	deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/special_tokens_map.json.metadata	101	.metadata	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/tokenizer.json.metadata	deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/tokenizer.json.metadata	101	.metadata	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/tokenizer_config.json.metadata	deploy/halophile_esmc_v3_canonical_full/base_model/ESMC-600M/.cache/huggingface/download/tokenizer_config.json.metadata	100	.metadata	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deploy/halophile_esmc_v3_canonical_full/config/build_manifest.json	deploy/halophile_esmc_v3_canonical_full/config/build_manifest.json	7304	.json	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deploy/halophile_esmc_v3_canonical_full/config/final_manifest.json	deploy/halophile_esmc_v3_canonical_full/config/final_manifest.json	9241	.json	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/deploy/halophile_esmc_v3_canonical_full/interpretability/feature_cluster_assignments.tsv	deploy/halophile_esmc_v3_canonical_full/interpretability/feature_cluster_assignments.tsv	31494	.tsv	HEADER_ONLY_OK	TAB	114	integrated_rank | feature_id | validation_active_total | label0_active_count | label1_active_count | label0_activation_frequency | label1_activation_frequency | prevalence_difference_label1_minus_label0 | log2_prevalence_ratio_label1_vs_label0 | corrected_log2_odds_ratio_label1_vs_label0 | residue_fisher_odds_ratio | residue_fisher_p_value | residue_fdr_q_value | label0_mean_activation_all_rows | label1_mean_activation_all_rows | mean_activation_all_rows_difference | label0_mean_activation_when_active | label1_mean_activation_when_active | label0_max_activation | label1_max_activation | residue_direction | protein_label0_total | protein_label1_total | protein_label0_active | protein_label1_active | protein_label0_frequency | protein_label1_frequency | protein_frequency_difference_label1_minus_label0 | protein_log2_prevalence_ratio_label1_vs_label0 | protein_fisher_odds_ratio | protein_fisher_p_value | protein_fdr_q_value | protein_direction | activation_event_total | top1_protein_event_contribution | top10_protein_event_contribution | pure_cluster_label0_total | pure_cluster_label1_total | pure_cluster_label0_active | pure_cluster_label1_active | cluster_label0_frequency | cluster_label1_frequency | cluster_frequency_difference_label1_minus_label0 | cluster_log2_prevalence_ratio_label1_vs_label0 | cluster_fisher_odds_ratio | cluster_fisher_p_value | cluster_fdr_q_value | cluster_direction | direction_consistent | enriched_side_protein_count | enriched_side_cluster_count | absolute_protein_frequency_difference | absolute_cluster_frequency_difference | strict_candidate | candidate_order | discovery_direction | test_residue_label0_active | test_residue_label1_active | test_residue_label0_frequency | test_residue_label1_frequency | test_residue_frequency_difference_label1_minus_label0 | test_protein_label0_total | test_protein_label1_total | test_protein_label0_active | test_protein_label1_active | test_protein_label0_frequency | test_protein_label1_frequency | test_protein_frequency_difference_label1_minus_label0 | test_protein_direction | test_protein_fisher_odds_ratio | test_protein_fisher_p_value | test_cluster_label0_total | test_cluster_label1_total | test_cluster_label0_active | test_cluster_label1_active | test_cluster_label0_frequency | test_cluster_label1_frequency | test_cluster_frequency_difference_label1_minus_label0 | test_cluster_direction | test_cluster_fisher_odds_ratio | test_cluster_fisher_p_value | test_top1_protein_event_contribution | test_protein_fdr_q_value | test_cluster_fdr_q_value | test_direction_consistent | test_enriched_side_protein_count | test_enriched_side_cluster_count | test_strict_replication | feature_direction | active_windows | active_proteins | active_clusters | top_center_amino_acids | acidic_fraction_delta | acidic_fraction_q | basic_fraction_delta | basic_fraction_q | hydrophobic_fraction_delta | hydrophobic_fraction_q | charge_proxy_fraction_delta | charge_proxy_fraction_q | discovery_test_direction_agree | absolute_discovery_protein_difference | absolute_discovery_cluster_difference | absolute_test_protein_difference | absolute_test_cluster_difference | effect_direction_preserved | effect_retention_ratio | interpretation_class | final_high_confidence | cluster_id_raw | cluster_id | is_representative | robust_similarity_to_representative	0
/home/lvfang/ESMC_halophile/ESMCHalo_BMC_Q1_missing_sources_v1.zip	ESMCHalo_BMC_Q1_missing_sources_v1.zip	34426573	.zip	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/ESMCHalo_BMC_Q1_missing_sources_v1.zip.sha256	ESMCHalo_BMC_Q1_missing_sources_v1.zip.sha256	105	.sha256	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/ESMCHalo_BMC_Q1_reproducibility_release_v2/artifacts/ARTIFACT_PROVENANCE.json	ESMCHalo_BMC_Q1_reproducibility_release_v2/artifacts/ARTIFACT_PROVENANCE.json	644	.json	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/ESMCHalo_BMC_Q1_reproducibility_release_v2/MANIFEST.sha256	ESMCHalo_BMC_Q1_reproducibility_release_v2/MANIFEST.sha256	3831	.sha256	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/ESMCHalo_BMC_Q1_reproducibility_release_v2/scripts/regenerate_manifest.py	ESMCHalo_BMC_Q1_reproducibility_release_v2/scripts/regenerate_manifest.py	1222	.py	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/ESMCHalo_BMC_Q1_reproducibility_release_v2/SOURCE_PROVENANCE.md	ESMCHalo_BMC_Q1_reproducibility_release_v2/SOURCE_PROVENANCE.md	1778	.md	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/ESMCHalo_BMC_Q1_reproducibility_release_v2/src/verify_manifest.py	ESMCHalo_BMC_Q1_reproducibility_release_v2/src/verify_manifest.py	1490	.py	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/ESMCHalo_BMC_Q1_reproducibility_release_v2/tests/reference/long_sequence_locked_reference.npz	ESMCHalo_BMC_Q1_reproducibility_release_v2/tests/reference/long_sequence_locked_reference.npz	142928	.npz	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/ESMCHalo_BMC_Q1_reproducibility_release_v2/tests/reference/long_sequence_locked_reference.tsv	ESMCHalo_BMC_Q1_reproducibility_release_v2/tests/reference/long_sequence_locked_reference.tsv	1312	.tsv	HEADER_ONLY_OK	TAB	5	clean_id | sequence_length | embedding_row | rows_tsv_number_of_windows | window_counts_npy	0
/home/lvfang/ESMC_halophile/ESMCHalo_BMC_Q1_reproducibility_release_v2/tests/reference/long_sequence_model_ready_records.fasta	ESMCHalo_BMC_Q1_reproducibility_release_v2/tests/reference/long_sequence_model_ready_records.fasta	84759	.fasta	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/ESMCHalo_BMC_Q1_reproducibility_release_v2/tests/validate_long_sequence_runtime.py	ESMCHalo_BMC_Q1_reproducibility_release_v2/tests/validate_long_sequence_runtime.py	3671	.py	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/ESMCHalo_long_sequence_contract_sources_v1.zip	ESMCHalo_long_sequence_contract_sources_v1.zip	406283	.zip	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/ESMCHalo_M4A_protein_level_bridge_v1.zip	ESMCHalo_M4A_protein_level_bridge_v1.zip	1193450	.zip	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/ESMCHalo_M4P_BUNDLE_MANIFEST.sha256	ESMCHalo_M4P_BUNDLE_MANIFEST.sha256	2625	.sha256	NOT_TABULAR		0		0
/home/lvfang/ESMC_halophile/ESMCHalo_M5_interpretability_execution_v1/input/M5_core_candidate_manifest_v2.tsv	ESMCHalo_M5_interpretability_execution_v1/input/M5_core_candidate_manifest_v2.tsv	9875	.tsv	HEADER_ONLY_OK	TAB	19	record_id | dataset | m5_role | selection_reason | label | label_text | probability | prediction | threshold | exact_overlap | strict25_independent | max_identity | pair_id | protein_group | variant | experimental_direction | length | sequence_sha256 | sequence	0
